PRUID,Name,NameFR,Date,Confirmed_Cases,Probable_Cases,Deaths,Total_Cases,Cases_Today,Percent_Today,ObjectId,Deaths_Today,Current_Day,Number_Recovered,Number_Tested,RecoveredToday,TestedToday,Precent_Recovered,Percent_Death,Percent_Active
35,Ontario,Ontario,2020/10/05 12:00:00+00,54814,0,2980,54814,615,1.13,3188,5,0,46360,3992352,541,36947,84.58,5.44,9.99
46,Manitoba,Manitoba,2020/10/05 12:00:00+00,2191,0,23,2191,51,2.38,3189,0,0,1429,187564,8,5301,65.22,1.05,33.73
47,Saskatchewan,Saskatchewan,2020/10/05 12:00:00+00,1968,0,24,1968,9,0.46,3190,0,0,1801,167284,19,1941,91.51,1.22,7.27
48,Alberta,Alberta,2020/10/05 12:00:00+00,18935,0,280,18935,578,3.15,3191,8,0,16872,1012136,345,0,89.1,1.48,9.42
59,British Columbia,Colombie-Britannique,2020/10/05 12:00:00+00,9739,0,242,9739,358,3.82,3192,4,0,8115,469080,302,9283,83.32,2.48,14.19
1,Canada,Canada,2020/10/06 12:00:00+00,171323,0,9530,171323,2363,1.4,3193,26,0,143994,7825231,1660,129972,84.05,5.56,10.39
99,Repatriated travellers,Voyageurs rapatriés,2020/10/06 12:00:00+00,13,0,0,13,0,0,3194,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/06 12:00:00+00,0,0,0,0,0,0,3195,0,0,0,2505,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/06 12:00:00+00,5,0,0,5,0,0,3196,0,0,5,4666,0,17,100,0,0
60,Yukon,Yukon,2020/10/06 12:00:00+00,15,0,0,15,0,0,3197,0,0,15,3522,0,34,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/06 12:00:00+00,61,0,0,61,0,0,3198,0,0,58,39349,0,337,95.08,0,4.92
12,Nova Scotia,Nouvelle-Écosse,2020/10/06 12:00:00+00,1089,0,65,1089,0,0,3199,0,0,1021,99273,0,433,93.76,5.97,0.28
13,New Brunswick,Nouveau-Brunswick,2020/10/06 12:00:00+00,205,0,2,205,2,0.99,3200,0,0,198,69953,2,304,96.59,0.98,2.44
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/06 12:00:00+00,277,0,4,277,0,0,3201,0,0,269,44809,0,447,97.11,1.44,1.44
24,Quebec,Québec,2020/10/06 12:00:00+00,81014,0,5899,81014,1364,1.71,3202,15,0,67033,1616838,853,12576,82.74,7.28,9.98
35,Ontario,Ontario,2020/10/06 12:00:00+00,55362,0,2987,55362,548,1,3203,7,0,46906,4033008,546,40656,84.73,5.4,9.88
46,Manitoba,Manitoba,2020/10/06 12:00:00+00,2246,0,24,2246,55,2.51,3204,1,0,1441,189476,12,1912,64.16,1.07,34.77
47,Saskatchewan,Saskatchewan,2020/10/06 12:00:00+00,1984,0,24,1984,16,0.81,3205,0,0,1821,168448,20,1164,91.78,1.21,7.01
48,Alberta,Alberta,2020/10/06 12:00:00+00,19211,0,281,19211,276,1.46,3206,1,0,17030,1078066,158,65930,88.65,1.46,9.89
59,British Columbia,Colombie-Britannique,2020/10/06 12:00:00+00,9841,0,244,9841,102,1.05,3207,2,0,8184,475242,69,6162,83.16,2.48,14.36
99,Repatriated travellers,Voyageurs rapatriés,2020/10/07 12:00:00+00,13,0,0,13,0,0,3208,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/07 12:00:00+00,0,0,0,0,0,0,3209,0,0,0,2562,0,57,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/07 12:00:00+00,5,0,0,5,0,0,3210,0,0,5,4704,0,38,100,0,0
60,Yukon,Yukon,2020/10/07 12:00:00+00,15,0,0,15,0,0,3211,0,0,15,3542,0,20,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/07 12:00:00+00,61,0,0,61,0,0,3212,0,0,58,39806,0,457,95.08,0,4.92
12,Nova Scotia,Nouvelle-Écosse,2020/10/07 12:00:00+00,1089,0,65,1089,0,0,3213,0,0,1021,99867,0,594,93.76,5.97,0.28
13,New Brunswick,Nouveau-Brunswick,2020/10/07 12:00:00+00,222,0,2,222,17,8.29,3214,0,0,198,70602,0,649,89.19,0.9,9.91
1,Canada,Canada,2020/10/07 12:00:00+00,173123,0,9541,173123,1800,1.05,3215,11,0,145666,7899256,1672,74025,84.14,5.51,10.35
24,Quebec,Québec,2020/10/07 12:00:00+00,81914,0,5906,81914,900,1.11,3216,7,0,67735,1629846,702,13008,82.69,7.21,10.1
35,Ontario,Ontario,2020/10/07 12:00:00+00,55945,0,2988,55945,583,1.05,3217,1,0,47613,4074870,707,41862,85.11,5.34,9.55
46,Manitoba,Manitoba,2020/10/07 12:00:00+00,2278,0,27,2278,32,1.42,3218,3,0,1448,191881,7,2405,63.56,1.19,35.25
47,Saskatchewan,Saskatchewan,2020/10/07 12:00:00+00,1994,0,24,1994,10,0.5,3219,0,0,1832,169712,11,1264,91.88,1.2,6.92
48,Alberta,Alberta,2020/10/07 12:00:00+00,19354,0,281,19354,143,0.74,3220,0,0,17163,1085790,133,7724,88.68,1.45,9.87
59,British Columbia,Colombie-Britannique,2020/10/07 12:00:00+00,9956,0,244,9956,115,1.17,3221,0,0,8296,480828,112,5586,83.33,2.45,14.22
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/07 12:00:00+00,277,0,4,277,0,0,3222,0,0,269,45170,0,361,97.11,1.44,1.44
1,Canada,Canada,2020/10/08 12:00:00+00,175559,0,9557,175559,2436,1.41,3223,16,0,147508,7984582,1842,85326,84.02,5.44,10.53
99,Repatriated travellers,Voyageurs rapatriés,2020/10/08 12:00:00+00,13,0,0,13,0,0,3224,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/08 12:00:00+00,0,0,0,0,0,0,3225,0,0,0,2618,0,56,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/08 12:00:00+00,5,0,0,5,0,0,3226,0,0,5,4745,0,41,100,0,0
60,Yukon,Yukon,2020/10/08 12:00:00+00,15,0,0,15,0,0,3227,0,0,15,3561,0,19,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/08 12:00:00+00,61,0,0,61,0,0,3228,0,0,58,40155,0,349,95.08,0,4.92
12,Nova Scotia,Nouvelle-Écosse,2020/10/08 12:00:00+00,1089,0,65,1089,0,0,3229,0,0,1021,100551,0,684,93.76,5.97,0.28
13,New Brunswick,Nouveau-Brunswick,2020/10/08 12:00:00+00,225,0,2,225,3,1.35,3230,0,0,199,71263,1,661,88.44,0.89,10.67
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/08 12:00:00+00,277,0,4,277,0,0,3231,0,0,269,45731,0,561,97.11,1.44,1.44
24,Quebec,Québec,2020/10/08 12:00:00+00,82992,0,5915,82992,1078,1.32,3232,9,0,68585,1646826,850,16980,82.64,7.13,10.23
35,Ontario,Ontario,2020/10/08 12:00:00+00,56742,0,2992,56742,797,1.42,3233,4,0,48308,4121773,695,46903,85.14,5.27,9.59
46,Manitoba,Manitoba,2020/10/08 12:00:00+00,2344,0,27,2344,66,2.9,3234,0,0,1454,194567,6,2686,62.03,1.15,36.82
47,Saskatchewan,Saskatchewan,2020/10/08 12:00:00+00,2012,0,24,2012,18,0.9,3235,0,0,1845,171008,13,1296,91.7,1.19,7.11
48,Alberta,Alberta,2020/10/08 12:00:00+00,19718,0,283,19718,364,1.88,3236,2,0,17338,1095515,175,9725,87.93,1.44,10.63
59,British Columbia,Colombie-Britannique,2020/10/08 12:00:00+00,10066,0,245,10066,110,1.1,3237,1,0,8398,486193,102,5365,83.43,2.43,14.14
1,Canada,Canada,2020/10/09 12:00:00+00,178117,0,9585,178117,2558,1.46,3238,28,0,149524,8072318,2016,87736,83.95,5.38,10.67
99,Repatriated travellers,Voyageurs rapatriés,2020/10/09 12:00:00+00,13,0,0,13,0,0,3239,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/09 12:00:00+00,0,0,0,0,0,0,3240,0,0,0,2676,0,58,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/09 12:00:00+00,5,0,0,5,0,0,3241,0,0,5,4786,0,41,100,0,0
60,Yukon,Yukon,2020/10/09 12:00:00+00,15,0,0,15,0,0,3242,0,0,15,3588,0,27,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/09 12:00:00+00,61,0,0,61,0,0,3243,0,0,58,40572,0,417,95.08,0,4.92
12,Nova Scotia,Nouvelle-Écosse,2020/10/09 12:00:00+00,1089,0,65,1089,0,0,3244,0,0,1021,101273,0,722,93.76,5.97,0.28
13,New Brunswick,Nouveau-Brunswick,2020/10/09 12:00:00+00,238,0,2,238,13,5.78,3245,0,0,199,72030,0,767,83.61,0.84,15.55
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/09 12:00:00+00,279,0,4,279,2,0.72,3246,0,0,269,46134,0,403,96.42,1.43,2.15
24,Quebec,Québec,2020/10/09 12:00:00+00,84094,0,5936,84094,1102,1.33,3247,21,0,69586,1661851,1001,15025,82.75,7.06,10.19
35,Ontario,Ontario,2020/10/09 12:00:00+00,57681,0,2997,57681,939,1.65,3248,5,0,49032,4165218,724,43445,85.01,5.2,9.8
46,Manitoba,Manitoba,2020/10/09 12:00:00+00,2428,0,30,2428,84,3.58,3249,3,0,1465,197550,11,2983,60.34,1.24,38.43
47,Saskatchewan,Saskatchewan,2020/10/09 12:00:00+00,2034,0,24,2034,22,1.09,3250,0,0,1871,172732,26,1724,91.99,1.18,6.83
48,Alberta,Alberta,2020/10/09 12:00:00+00,19995,0,282,19995,277,1.4,3251,-1,0,17488,1110134,150,14619,87.46,1.41,11.13
59,British Columbia,Colombie-Britannique,2020/10/09 12:00:00+00,10185,0,245,10185,119,1.18,3252,0,0,8502,493698,104,7505,83.48,2.41,14.12
1,Canada,Canada,2020/10/10 12:00:00+00,180179,0,9608,180179,2062,1.16,3253,23,0,151357,8150945,1833,78627,84,5.33,10.66
99,Repatriated travellers,Voyageurs rapatriés,2020/10/10 12:00:00+00,13,0,0,13,0,0,3254,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/10 12:00:00+00,0,0,0,0,0,0,3255,0,0,0,2685,0,9,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/10 12:00:00+00,5,0,0,5,0,0,3256,0,0,5,4786,0,0,100,0,0
60,Yukon,Yukon,2020/10/10 12:00:00+00,15,0,0,15,0,0,3257,0,0,15,3588,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/10 12:00:00+00,61,0,0,61,0,0,3258,0,0,58,40908,0,336,95.08,0,4.92
12,Nova Scotia,Nouvelle-Écosse,2020/10/10 12:00:00+00,1092,0,65,1092,3,0.28,3259,0,0,1022,101708,1,435,93.59,5.95,0.46
13,New Brunswick,Nouveau-Brunswick,2020/10/10 12:00:00+00,258,0,2,258,20,8.4,3260,0,0,199,72634,0,604,77.13,0.78,22.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/10 12:00:00+00,282,0,4,282,3,1.08,3261,0,0,269,46359,0,225,95.39,1.42,3.19
24,Quebec,Québec,2020/10/10 12:00:00+00,85191,0,5950,85191,1097,1.3,3262,14,0,70696,1677747,1110,15896,82.99,6.98,10.03
35,Ontario,Ontario,2020/10/10 12:00:00+00,58490,0,3004,58490,809,1.4,3263,7,0,49732,4208067,700,42849,85.03,5.14,9.84
46,Manitoba,Manitoba,2020/10/10 12:00:00+00,2524,0,32,2524,96,3.95,3264,2,0,1475,197550,10,0,58.44,1.27,40.29
47,Saskatchewan,Saskatchewan,2020/10/10 12:00:00+00,2068,0,24,2068,34,1.67,3265,0,0,1883,174017,12,1285,91.05,1.16,7.79
48,Alberta,Alberta,2020/10/10 12:00:00+00,19995,0,282,19995,0,0,3266,0,0,17488,1119324,0,9190,87.46,1.41,11.13
59,British Columbia,Colombie-Britannique,2020/10/10 12:00:00+00,10185,0,245,10185,0,0,3267,0,0,8502,501496,0,7798,83.48,2.41,14.12
1,Canada,Canada,2020/10/11 12:00:00+00,181864,0,9613,181864,1685,0.94,3268,5,0,153219,8218788,1862,67843,84.25,5.29,10.46
99,Repatriated travellers,Voyageurs rapatriés,2020/10/11 12:00:00+00,13,0,0,13,0,0,3269,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/11 12:00:00+00,0,0,0,0,0,0,3270,0,0,0,2698,0,13,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/11 12:00:00+00,5,0,0,5,0,0,3271,0,0,5,4786,0,0,100,0,0
60,Yukon,Yukon,2020/10/11 12:00:00+00,15,0,0,15,0,0,3272,0,0,15,3588,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/11 12:00:00+00,63,0,0,63,2,3.28,3273,0,0,58,41156,0,248,92.06,0,7.94
12,Nova Scotia,Nouvelle-Écosse,2020/10/11 12:00:00+00,1092,0,65,1092,0,0,3274,0,0,1023,101708,1,0,93.68,5.95,0.37
13,New Brunswick,Nouveau-Brunswick,2020/10/11 12:00:00+00,272,0,2,272,14,5.43,3275,0,0,199,73335,0,701,73.16,0.74,26.1
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/11 12:00:00+00,282,0,4,282,0,0,3276,0,0,269,46565,0,206,95.39,1.42,3.19
24,Quebec,Québec,2020/10/11 12:00:00+00,86133,0,5953,86133,942,1.11,3277,3,0,71839,1691452,1143,13705,83.4,6.91,9.68
35,Ontario,Ontario,2020/10/11 12:00:00+00,59139,0,3005,59139,649,1.11,3278,1,0,50437,4250762,705,42695,85.29,5.08,9.63
46,Manitoba,Manitoba,2020/10/11 12:00:00+00,2578,0,32,2578,54,2.14,3279,0,0,1483,197550,8,0,57.53,1.24,41.23
47,Saskatchewan,Saskatchewan,2020/10/11 12:00:00+00,2092,0,25,2092,24,1.16,3280,1,0,1888,176224,5,2207,90.25,1.2,8.56
48,Alberta,Alberta,2020/10/11 12:00:00+00,19995,0,282,19995,0,0,3281,0,0,17488,1127392,0,8068,87.46,1.41,11.13
59,British Columbia,Colombie-Britannique,2020/10/11 12:00:00+00,10185,0,245,10185,0,0,3282,0,0,8502,501496,0,0,83.48,2.41,14.12
1,Canada,Canada,2020/10/12 12:00:00+00,182839,0,9627,182839,975,0.54,3283,14,0,154258,8243089,1039,24301,84.37,5.27,10.37
99,Repatriated travellers,Voyageurs rapatriés,2020/10/12 12:00:00+00,13,0,0,13,0,0,3284,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/12 12:00:00+00,0,0,0,0,0,0,3285,0,0,0,2698,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/12 12:00:00+00,5,0,0,5,0,0,3286,0,0,5,4786,0,0,100,0,0
60,Yukon,Yukon,2020/10/12 12:00:00+00,15,0,0,15,0,0,3287,0,0,15,3588,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/12 12:00:00+00,63,0,0,63,0,0,3288,0,0,58,41407,0,251,92.06,0,7.94
12,Nova Scotia,Nouvelle-Écosse,2020/10/12 12:00:00+00,1092,0,65,1092,0,0,3289,0,0,1023,102476,0,768,93.68,5.95,0.37
13,New Brunswick,Nouveau-Brunswick,2020/10/12 12:00:00+00,278,0,2,278,6,2.21,3290,0,0,200,74018,1,683,71.94,0.72,27.34
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/12 12:00:00+00,283,0,4,283,1,0.35,3291,0,0,270,46792,1,227,95.41,1.41,3.18
24,Quebec,Québec,2020/10/12 12:00:00+00,86976,0,5965,86976,843,0.98,3292,12,0,72857,1702243,1018,10791,83.77,6.86,9.38
35,Ontario,Ontario,2020/10/12 12:00:00+00,59139,0,3005,59139,0,0,3293,0,0,50437,4250762,0,0,85.29,5.08,9.63
46,Manitoba,Manitoba,2020/10/12 12:00:00+00,2655,0,34,2655,77,2.99,3294,2,0,1490,197550,7,0,56.12,1.28,42.6
47,Saskatchewan,Saskatchewan,2020/10/12 12:00:00+00,2140,0,25,2140,48,2.29,3295,0,0,1900,177910,12,1686,88.79,1.17,10.05
48,Alberta,Alberta,2020/10/12 12:00:00+00,19995,0,282,19995,0,0,3296,0,0,17488,1137287,0,9895,87.46,1.41,11.13
59,British Columbia,Colombie-Britannique,2020/10/12 12:00:00+00,10185,0,245,10185,0,0,3297,0,0,8502,501496,0,0,83.48,2.41,14.12
1,Canada,Canada,2020/10/13 12:00:00+00,186881,0,9654,186881,4042,2.21,3298,27,0,157486,8327756,3228,84667,84.27,5.17,10.56
99,Repatriated travellers,Voyageurs rapatriés,2020/10/13 12:00:00+00,13,0,0,13,0,0,3299,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/13 12:00:00+00,0,0,0,0,0,0,3300,0,0,0,2698,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/13 12:00:00+00,5,0,0,5,0,0,3301,0,0,5,4786,0,0,100,0,0
60,Yukon,Yukon,2020/10/13 12:00:00+00,15,0,0,15,0,0,3302,0,0,15,3646,0,58,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/13 12:00:00+00,63,0,0,63,0,0,3303,0,0,60,41527,2,120,95.24,0,4.76
12,Nova Scotia,Nouvelle-Écosse,2020/10/13 12:00:00+00,1092,0,65,1092,0,0,3304,0,0,1023,102916,0,440,93.68,5.95,0.37
13,New Brunswick,Nouveau-Brunswick,2020/10/13 12:00:00+00,284,0,2,284,6,2.16,3305,0,0,200,74678,0,660,70.42,0.7,28.87
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/13 12:00:00+00,283,0,4,283,0,0,3306,0,0,271,47064,1,272,95.76,1.41,2.83
24,Quebec,Québec,2020/10/13 12:00:00+00,87791,0,5970,87791,815,0.94,3307,5,0,73734,1702243,877,0,83.99,6.8,9.21
35,Ontario,Ontario,2020/10/13 12:00:00+00,60692,0,3017,60692,1553,2.63,3308,12,0,51729,4316254,1292,65492,85.23,4.97,9.8
46,Manitoba,Manitoba,2020/10/13 12:00:00+00,2779,0,35,2779,124,4.67,3309,1,0,1496,207039,6,9489,53.83,1.26,44.91
47,Saskatchewan,Saskatchewan,2020/10/13 12:00:00+00,2174,0,25,2174,34,1.59,3310,0,0,1911,179463,11,1553,87.9,1.15,10.95
48,Alberta,Alberta,2020/10/13 12:00:00+00,20956,0,286,20956,961,4.81,3311,4,0,18055,1143870,567,6583,86.16,1.36,12.48
59,British Columbia,Colombie-Britannique,2020/10/13 12:00:00+00,10734,0,250,10734,549,5.39,3312,5,0,8974,501496,472,0,83.6,2.33,14.07
1,Canada,Canada,2020/10/14 12:00:00+00,189385,0,9664,189385,2504,1.34,3313,10,0,159351,8419714,1865,91958,84.14,5.1,10.76
99,Repatriated travellers,Voyageurs rapatriés,2020/10/14 12:00:00+00,13,0,0,13,0,0,3314,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/14 12:00:00+00,0,0,0,0,0,0,3315,0,0,0,2732,0,34,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/14 12:00:00+00,5,0,0,5,0,0,3316,0,0,5,4786,0,0,100,0,0
60,Yukon,Yukon,2020/10/14 12:00:00+00,15,0,0,15,0,0,3317,0,0,15,3678,0,32,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/14 12:00:00+00,63,0,0,63,0,0,3318,0,0,60,41825,0,298,95.24,0,4.76
12,Nova Scotia,Nouvelle-Écosse,2020/10/14 12:00:00+00,1092,0,65,1092,0,0,3319,0,0,1023,103439,0,523,93.68,5.95,0.37
13,New Brunswick,Nouveau-Brunswick,2020/10/14 12:00:00+00,292,0,2,292,8,2.82,3320,0,0,200,75325,0,647,68.49,0.68,30.82
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/14 12:00:00+00,283,0,4,283,0,0,3321,0,0,271,47366,0,302,95.76,1.41,2.83
24,Quebec,Québec,2020/10/14 12:00:00+00,88994,0,5977,88994,1203,1.37,3322,7,0,74483,1724288,749,22045,83.69,6.72,9.59
35,Ontario,Ontario,2020/10/14 12:00:00+00,61413,0,3017,61413,721,1.19,3323,0,0,52512,4347407,783,31153,85.51,4.91,9.58
46,Manitoba,Manitoba,2020/10/14 12:00:00+00,2925,0,37,2925,146,5.25,3324,2,0,1514,209302,18,2263,51.76,1.26,46.97
47,Saskatchewan,Saskatchewan,2020/10/14 12:00:00+00,2199,0,25,2199,25,1.15,3325,0,0,1920,180637,9,1174,87.31,1.14,11.55
48,Alberta,Alberta,2020/10/14 12:00:00+00,21199,0,287,21199,243,1.16,3326,1,0,18223,1152435,168,8565,85.96,1.35,12.68
59,British Columbia,Colombie-Britannique,2020/10/14 12:00:00+00,10892,0,250,10892,158,1.47,3327,0,0,9112,526418,138,24922,83.66,2.3,14.05
99,Repatriated travellers,Voyageurs rapatriés,2020/10/15 12:00:00+00,13,0,0,13,0,0,3328,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/15 12:00:00+00,0,0,0,0,0,0,3329,0,0,0,2748,0,16,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/15 12:00:00+00,5,0,0,5,0,0,3330,0,0,5,4950,0,164,100,0,0
60,Yukon,Yukon,2020/10/15 12:00:00+00,15,0,0,15,0,0,3331,0,0,15,3703,0,25,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/15 12:00:00+00,63,0,0,63,0,0,3332,0,0,60,42431,0,606,95.24,0,4.76
12,Nova Scotia,Nouvelle-Écosse,2020/10/15 12:00:00+00,1092,0,65,1092,0,0,3333,0,0,1024,104084,1,645,93.77,5.95,0.27
13,New Brunswick,Nouveau-Brunswick,2020/10/15 12:00:00+00,292,0,2,292,0,0,3334,0,0,201,76271,1,946,68.84,0.68,30.48
1,Canada,Canada,2020/10/15 12:00:00+00,191730,0,9699,191730,2345,1.24,3335,35,0,161490,8469789,2139,50075,84.23,5.06,10.71
24,Quebec,Québec,2020/10/15 12:00:00+00,89963,0,6005,89963,969,1.09,3336,28,0,75467,1724288,984,0,83.89,6.67,9.44
35,Ontario,Ontario,2020/10/15 12:00:00+00,62196,0,3022,62196,783,1.27,3337,5,0,53291,4386061,779,38654,85.68,4.86,9.46
46,Manitoba,Manitoba,2020/10/15 12:00:00+00,3098,0,38,3098,173,5.91,3338,1,0,1533,211508,19,2206,49.48,1.23,49.29
47,Saskatchewan,Saskatchewan,2020/10/15 12:00:00+00,2232,0,25,2232,33,1.5,3339,0,0,1936,182263,16,1626,86.74,1.12,12.14
48,Alberta,Alberta,2020/10/15 12:00:00+00,21443,0,288,21443,244,1.15,3340,1,0,18417,1152435,194,0,85.89,1.34,12.77
59,British Columbia,Colombie-Britannique,2020/10/15 12:00:00+00,11034,0,250,11034,142,1.3,3341,0,0,9257,531218,145,4800,83.9,2.27,13.84
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/15 12:00:00+00,284,0,4,284,1,0.35,3342,0,0,271,47753,0,387,95.42,1.41,3.17
1,Canada,Canada,2020/10/16 12:00:00+00,194106,0,9722,194106,2376,1.24,3343,23,0,163644,8558420,2154,88631,84.31,5.01,10.68
99,Repatriated travellers,Voyageurs rapatriés,2020/10/16 12:00:00+00,13,0,0,13,0,0,3344,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/16 12:00:00+00,0,0,0,0,0,0,3345,0,0,0,2748,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/16 12:00:00+00,5,0,0,5,0,0,3346,0,0,5,4975,0,25,100,0,0
60,Yukon,Yukon,2020/10/16 12:00:00+00,15,0,0,15,0,0,3347,0,0,15,3717,0,14,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/16 12:00:00+00,63,0,0,63,0,0,3348,0,0,60,42832,0,401,95.24,0,4.76
12,Nova Scotia,Nouvelle-Écosse,2020/10/16 12:00:00+00,1093,0,65,1093,1,0.09,3349,0,0,1024,104758,0,674,93.69,5.95,0.37
13,New Brunswick,Nouveau-Brunswick,2020/10/16 12:00:00+00,297,0,2,297,5,1.71,3350,0,0,203,77051,2,780,68.35,0.67,30.98
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/16 12:00:00+00,287,0,4,287,3,1.06,3351,0,0,271,48093,0,340,94.43,1.39,4.18
24,Quebec,Québec,2020/10/16 12:00:00+00,91018,0,6018,91018,1055,1.17,3352,13,0,76512,1749283,1045,24995,84.06,6.61,9.33
35,Ontario,Ontario,2020/10/16 12:00:00+00,62908,0,3031,62908,712,1.14,3353,9,0,54004,4423309,713,37248,85.85,4.82,9.34
46,Manitoba,Manitoba,2020/10/16 12:00:00+00,3173,0,38,3173,75,2.42,3354,0,0,1553,213607,20,2099,48.94,1.2,49.86
47,Saskatchewan,Saskatchewan,2020/10/16 12:00:00+00,2270,0,25,2270,38,1.7,3355,0,0,1946,184063,10,1800,85.73,1.1,13.17
48,Alberta,Alberta,2020/10/16 12:00:00+00,21775,0,288,21775,332,1.55,3356,0,0,18651,1167241,234,14806,85.65,1.32,13.02
59,British Columbia,Colombie-Britannique,2020/10/16 12:00:00+00,11189,0,251,11189,155,1.4,3357,1,0,9387,536667,130,5449,83.89,2.24,13.86
1,Canada,Canada,2020/10/17 12:00:00+00,196321,0,9746,196321,2215,1.14,3358,24,0,165446,8625475,1802,67055,84.27,4.96,10.76
99,Repatriated travellers,Voyageurs rapatriés,2020/10/17 12:00:00+00,13,0,0,13,0,0,3359,0,0,13,76,0,0,100,0,0
62,Nunavut,Nunavut,2020/10/17 12:00:00+00,0,0,0,0,0,0,3360,0,0,0,2767,0,19,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/10/17 12:00:00+00,5,0,0,5,0,0,3361,0,0,5,4975,0,0,100,0,0
60,Yukon,Yukon,2020/10/17 12:00:00+00,15,0,0,15,0,0,3362,0,0,15,3717,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/10/17 12:00:00+00,63,0,0,63,0,0,3363,0,0,60,43113,0,281,95.24,0,4.76
12,Nova Scotia,Nouvelle-Écosse,2020/10/17 12:00:00+00,1095,0,65,1095,2,0.18,3364,0,0,1025,105561,1,803,93.61,5.94,0.46
13,New Brunswick,Nouveau-Brunswick,2020/10/17 12:00:00+00,305,0,2,305,8,2.69,3365,0,0,203,77808,0,757,66.56,0.66,32.79
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/10/17 12:00:00+00,287,0,4,287,0,0,3366,0,0,272,48371,1,278,94.77,1.39,3.83
24,Quebec,Québec,2020/10/17 12:00:00+00,92297,0,6032,92297,1279,1.41,3367,14,0,77602,1762039,1090,12756,84.08,6.54,9.39
35,Ontario,Ontario,2020/10/17 12:00:00+00,63713,0,3041,63713,805,1.28,3368,10,0,54686,4466569,682,43260,85.83,4.77,9.4
46,Manitoba,Manitoba,2020/10/17 12:00:00+00,3258,0,38,3258,85,2.68,3369,0,0,1572,213607,19,0,48.25,1.17,50.58
47,Saskatchewan,Saskatchewan,2020/10/17 12:00:00+00,2306,0,25,2306,36,1.59,3370,0,0,1955,185840,9,1777,84.78,1.08,14.14
48,Alberta,Alberta,2020/10/17 12:00:00+00,21775,0,288,21775,0,0,3371,0,0,18651,1167241,0,0,85.65,1.32,13.02
59,British Columbia,Colombie-Britannique,2020/10/17 12:00:00+00,11189,0,251,11189,0,0,3372,0,0,9387,543791,0,7124,83.89,2.24,13.86
1,Canada,Canada,2020/10/18 12:00:00+00,198148,0,9760,198148,1827,0.93,3373,14,0,167112,8679910,1666,54435,84.34,4.93,10.74
